head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
pa:10129,-0.051735024,-0.255686893,0.188159236,0.145408859,0.271553055,0.193107252,0.001765663,-0.344264524,0.362796306,-0.018907889,-0.035361824,0.289747505,-0.554762588,0.162236377,0.271760183,-0.143975354
pa:10130,-0.050597936,-0.234304352,0.164282927,0.154204622,0.300921082,0.19118963,0.023460417,-0.39686795,0.342451715,-0.018666374,-0.000447494,0.283220911,-0.541610366,0.158533776,0.265562326,-0.140633743
pa:10131,-0.04318626,-0.237778205,0.176489044,0.100977903,0.258969421,0.162137758,0.051726806,-0.416841405,0.25990045,-0.017469414,-0.001713794,0.26696251,-0.595257084,0.149503779,0.250450747,-0.227885988
pa:10132,-0.049216108,-0.246496404,0.245145523,0.082900609,0.26239827,0.215154583,0.10379853,-0.436508933,0.287627284,-0.018894573,0.002026703,0.278358797,-0.530572222,0.155732594,0.260950987,-0.137698225
pa:10133,-0.048616075,-0.26687139,0.242077992,0.146277539,0.25656098,0.254022585,0.064198737,-0.428617716,0.264986019,-0.017932026,-0.022095474,0.273493517,-0.525223074,0.153090767,0.256494095,-0.131606566
pa:10134,-0.048989885,-0.267928922,0.226679832,0.078881574,0.247213067,0.254269479,0.161133337,-0.403874423,0.24387044,-0.017858669,-0.071409993,0.274696698,-0.552660282,0.153777657,0.257613365,-0.132541605
pa:10135,-0.051088303,-0.246687175,0.227072703,0.042783593,0.246560058,0.190737851,0.109089092,-0.453327619,0.259587985,-0.018878744,-0.008685216,0.286826387,-0.548895978,0.160557697,0.269004464,-0.138013465
pa:10136,-0.049883597,-0.249890917,0.247566027,0.11979898,0.255582976,0.196926475,0.069119374,-0.359395558,0.365268346,-0.019408309,0.003821424,0.283906874,-0.539855611,0.158779863,0.266050873,-0.139737316
pa:10137,-0.039196645,-0.263229786,0.078915562,0.03064399,0.28180672,0.124642826,0.178469475,-0.369895549,0.27643156,-0.019807808,-0.01158584,0.308233664,-0.592108708,0.172678198,0.289216368,-0.149587706
pa:10138,-0.050084009,-0.25557938,0.236004655,0.077437976,0.26813026,0.196328103,0.135826044,-0.345026309,0.364684496,-0.01904611,0.001354816,0.283876839,-0.541231991,0.15881024,0.26603795,-0.140253785
pa:10139,-0.05015406,-0.245681888,0.217666776,0.03413897,0.303791131,0.184948235,0.167577995,-0.349818069,0.356544681,-0.018383537,-0.001272436,0.281659551,-0.539101668,0.157657583,0.264128861,-0.139944116
pa:10140,-0.047790532,-0.160938408,0.229652526,0.126137167,0.266195918,0.148883298,0.125426306,-0.373975555,0.31445811,0.073426546,-0.04018218,0.26795219,-0.611877707,0.150020334,0.25131706,-0.129611
pa:10141,-0.046123215,-0.2511985,0.214307179,0.113421399,0.247267953,0.250186399,0.071927052,-0.404717639,0.245982742,-0.007297378,-0.098049028,0.258760826,-0.592156729,0.144899607,0.242714329,-0.124852583
pa:10142,-0.049233314,-0.244193598,0.221135167,0.110621229,0.259987981,0.191385701,0.072788854,-0.429672987,0.320600261,-0.019641859,-0.02144478,0.281579597,-0.536495238,0.157455298,0.263813943,-0.132416138
pa:10143,-0.050472162,-0.243204243,0.24234967,0.09025064,0.258107829,0.190531028,0.112537681,-0.348651707,0.373064865,-0.019830641,-0.004138295,0.286736616,-0.54435789,0.160360095,0.268704005,-0.135029163
pa:10144,-0.049242744,-0.245379567,0.250311056,0.153339328,0.297114575,0.210112041,0.10075342,-0.328861122,0.356737782,-0.018499916,-0.008258713,0.278822549,-0.532287786,0.156049922,0.261412613,-0.137977114
pa:10145,-0.049715758,-0.247418673,0.229969986,0.099725175,0.313294272,0.197733062,0.124183649,-0.330040675,0.354080266,-0.019067928,-0.056939186,0.282606106,-0.538339771,0.15807066,0.264856681,-0.134503314
pa:10146,-0.051940854,-0.24020745,0.264027091,0.130345836,0.253635574,0.192192434,0.167265596,-0.368739775,0.256025964,-0.019250663,-0.000349141,0.292638016,-0.559400392,0.163773708,0.274394376,-0.145212045
pa:10147,-0.050019082,-0.246524114,0.234700352,0.117033945,0.268488474,0.190002973,0.111621805,-0.44858732,0.251631832,-0.018771313,0.000326715,0.281625969,-0.537691402,0.157601243,0.264042508,-0.139329376
pa:10148,-0.049902663,-0.273387389,0.150158558,0.117744177,0.295391886,0.24566141,0.091391846,-0.43793222,0.24816053,-0.018272449,-0.001742788,0.279344857,-0.53499905,0.156374947,0.261974771,-0.139114255
pa:10149,-0.047323547,-0.238742461,0.165017483,0.102698711,0.272066169,0.162820924,0.052226062,-0.367839243,0.322900585,-0.017379574,-0.00103907,0.265406003,-0.593982031,0.148513806,0.24883031,-0.229401415
pa:10150,-0.052388675,-0.201436191,0.137222904,0.116059478,0.323817878,0.195235255,0.08089205,-0.348417222,0.351138453,-0.0191938,-0.068124047,0.29341872,-0.561418993,0.164257463,0.27515228,-0.14554528
pa:10151,-0.050111128,-0.25395729,0.249008675,0.131487857,0.259941944,0.198702174,0.07014975,-0.342155883,0.367332172,-0.019335689,-0.006245243,0.28447847,-0.54194982,0.159130355,0.266621667,-0.135141415
pa:10152,-0.048321887,-0.239232356,0.238597189,0.161476421,0.329895401,0.176270258,0.112237947,-0.406958128,0.303959632,-0.018062053,0.000353308,0.270914809,-0.517395892,0.151627256,0.253999835,-0.134153877
pa:10153,-0.052219342,-0.261181935,0.269094559,0.150289458,0.17776212,0.179607393,-0.007586171,-0.362958928,0.206915715,-0.019259937,-0.101188343,0.256174678,-0.603844811,0.169060572,0.283213095,-0.214322467
pa:10154,-0.050785057,-0.251738148,0.227308294,0.034233493,0.259002844,0.196546317,0.148552362,-0.355516431,0.362451939,-0.019006743,-0.000108922,0.285226088,-0.544909642,0.159644872,0.267460189,-0.141423376
pa:10155,-0.051988364,-0.243733059,0.259058739,0.148903149,0.255493364,0.198536458,0.023738954,-0.347076466,0.304857459,-0.018927858,-0.103149479,0.291544433,-0.558212414,0.163208313,0.273418508,-0.144770833
pa:10156,-0.050446926,-0.266507875,0.2460629,0.134421023,0.256999367,0.262829037,0.063400517,-0.335317725,0.32058339,-0.018681371,-0.084299664,0.282200915,-0.540082177,0.157988449,0.264663623,-0.140231537
pa:10157,-0.051770237,-0.252134914,0.216684727,0.021340837,0.214896351,0.210346506,0.096085416,-0.454667437,0.2571462,-0.018613467,-0.002615926,0.289692323,-0.555501936,0.162214333,0.271778566,-0.14422396
pa:10158,-0.051520272,-0.252674071,0.156294618,0.049678131,0.248538133,0.190274328,0.079256445,-0.450921007,0.296320452,-0.018989583,-0.000353169,0.289502721,-0.553618711,0.162025642,0.271455096,-0.143549531
pa:10159,-0.049969783,-0.254483252,0.232642512,0.052951124,0.257303624,0.201389894,0.103459354,-0.366705766,0.363204408,-0.019304039,0.002716318,0.28480424,-0.542225904,0.159378257,0.267018859,-0.140550997
pa:10160,-0.050308584,-0.251538504,0.196924253,0.104011683,0.262788318,0.166054556,0.078120204,-0.337030334,0.329281908,-0.019143461,-0.085978023,0.286212401,-0.572575288,0.160184308,0.26832704,-0.211357822
pa:10161,-0.049679452,-0.252889572,0.255696965,0.12510701,0.249602151,0.202139861,0.03974999,-0.347082695,0.358644775,-0.018897436,-0.059693398,0.280559951,-0.551658171,0.156978917,0.262991021,-0.133955694
pa:10162,-0.05114693,-0.250656421,0.231485799,0.051613492,0.225639949,0.212717299,0.082647955,-0.365850044,0.36756404,-0.019297929,0.001058155,0.288488565,-0.550608753,0.161467884,0.270523349,-0.142616561
pa:10163,-0.054944323,-0.176664466,0.252692563,0.066816925,0.292008912,0.095542982,0.126606224,-0.366541169,0.271751791,-0.019935617,-0.024924464,0.307133368,-0.590678993,0.172009831,0.28812989,-0.148212809
pa:10164,-0.050766674,-0.247565906,0.214299684,0.147253567,0.259399929,0.187971551,0.027433465,-0.369548595,0.362128779,-0.019065476,0.001062014,0.28597187,-0.545741769,0.160017771,0.268094636,-0.141383274
pa:10165,-0.050316606,-0.2480267,0.250495527,0.118601894,0.265729802,0.195752096,0.080014704,-0.334445766,0.369670989,-0.019402571,0.002887735,0.28584066,-0.54405209,0.15991606,0.267884256,-0.140978452
pa:10166,-0.047239667,-0.254422669,0.286245659,0.155019436,0.33832899,0.226020085,0.10591882,-0.412039913,0.236046794,-0.017072262,-0.009380558,0.263587666,-0.50570644,0.147607311,0.247238609,-0.127643217
pa:10167,-0.047161054,-0.256774493,0.207852337,0.06915266,0.240285184,0.240602816,0.121976521,-0.399135924,0.236236031,0.063579422,-0.055743051,0.263703035,-0.601938398,0.147649219,0.247349943,-0.127416891
pa:10168,-0.048426125,-0.225190708,0.111768113,0.083026483,0.343768671,0.139777174,0.075928233,-0.325070107,0.316826072,-0.017338278,-0.066654431,0.270636919,-0.600792016,0.151554237,0.253869764,-0.227315196
pa:10169,-0.055366137,-0.252415995,0.220650557,0.146700109,0.183086885,0.167505088,0.049702724,-0.368744789,0.273283392,-0.020147667,-0.025211436,0.309645838,-0.595514097,0.173388175,0.290470775,-0.149370853
pa:10170,-0.050418975,-0.235762151,0.233044494,0.084945831,0.267933229,0.1888498,0.175745904,-0.43686365,0.249859126,-0.018454889,-0.001527085,0.28281082,-0.54147552,0.158347792,0.265223674,-0.140683524
pa:10171,-0.049508871,-0.246434172,0.238462174,0.132285157,0.261943388,0.18842823,0.061709844,-0.440302403,0.287515217,-0.018948945,0.001909907,0.280569604,-0.534710829,0.156939349,0.262969708,-0.138621578
pa:10172,-0.049381626,-0.241829054,0.184944068,0.137391672,0.354894084,0.165354844,0.135160575,-0.329692055,0.350195633,-0.018328559,-0.019833014,0.277138369,-0.535123236,0.155109475,0.259867656,-0.166202137
pa:10173,-0.047469804,-0.237468696,0.205794672,0.09601133,0.300538707,0.135213353,0.138799939,-0.318240568,0.312142916,-0.017349167,-0.066829269,0.266295789,-0.592979167,0.149069246,0.249730201,-0.226521675
pa:10174,-0.053791796,-0.255269592,0.259850214,0.138259574,0.207423525,0.199119686,-0.032037806,-0.358971189,0.268670723,-0.01917801,-0.118180334,0.298889437,-0.573870138,0.167372322,0.280350824,-0.144761446
pa:10175,-0.050704874,-0.230278135,0.198827812,0.081974585,0.251430915,0.186709927,0.076348067,-0.447701362,0.307185882,-0.01953317,0.003884783,0.287171444,-0.546204227,0.160607851,0.269123061,-0.141480117
pa:10176,-0.050378163,-0.235581753,0.150094643,0.151172355,0.324586426,0.194198089,0.007636517,-0.393049998,0.338864293,-0.018257068,-0.002205352,0.281359801,-0.539080428,0.157532913,0.263899847,-0.13988547
pa:10177,-0.049735527,-0.246293329,0.232850052,0.140149515,0.317955761,0.188709642,0.153434794,-0.330005654,0.338655259,-0.018600382,-0.069174954,0.279270824,-0.533954261,0.156314317,0.261852235,-0.133914673
pa:10178,-0.049554252,-0.244553291,0.195208682,0.087450064,0.262348393,0.198910054,0.073707342,-0.426463601,0.329964947,-0.019691735,0.005688817,0.284074389,-0.539167305,0.15890206,0.26618715,-0.139592834
pa:10179,-0.052193811,-0.285666094,0.240533526,0.078236662,0.288075014,0.149415436,0.182633445,-0.349083014,0.258736743,-0.019052454,-0.002011036,0.292907262,-0.56082277,0.1639682,0.274679742,-0.145616304
pa:10180,-0.046540966,-0.228252009,0.222220245,0.130509156,0.257191335,0.176651667,0.101598457,-0.374287907,0.310398701,0.083671478,-0.010736878,0.26175031,-0.601690998,0.146498332,0.245413352,-0.125917817
pa:10181,-0.051444246,-0.243084179,0.251034147,0.113475314,0.268914479,0.195008636,0.117572693,-0.341696828,0.309036433,-0.019383458,-0.107481618,0.29082211,-0.554882619,0.162747825,0.272635646,-0.143960246
pa:10182,-0.051690379,-0.258796206,0.237768183,0.08546198,0.265377699,0.196717541,0.124683281,-0.344094572,0.306619944,-0.019366607,-0.114958119,0.291447045,-0.556873881,0.163113037,0.273254835,-0.139695627
pa:10183,-0.049951248,-0.239454961,0.211315646,0.051875491,0.242477601,0.183965523,0.223675001,-0.373916315,0.250238048,-0.01789578,-0.093696454,0.278590548,-0.591789049,0.155997868,0.261312071,-0.134809264
pa:10184,-0.051430583,-0.237734521,0.13000877,0.06056237,0.317926761,0.191492647,0.092880155,-0.450620637,0.255285151,-0.018572722,-0.002344504,0.287374427,-0.551039216,0.160977696,0.269617595,-0.143100925
pa:10185,-0.046178013,-0.25415588,0.20591554,0.100558278,0.284456815,0.201797214,0.068192832,-0.309283636,0.329669828,-0.017065518,-0.004317754,0.25979105,-0.592702909,0.145413654,0.24362863,-0.224798887
pa:10186,-0.049712877,-0.249150813,0.252219215,0.17183678,0.273970786,0.195224526,0.084375807,-0.332432221,0.34389259,-0.018895192,-0.060242039,0.282104904,-0.539541898,0.157880505,0.264464534,-0.153955838
pa:10187,-0.049958896,-0.25191875,0.208524264,0.067899767,0.256775483,0.189899553,0.074982099,-0.439792902,0.309183812,-0.01932839,0.003690925,0.284209865,-0.540729444,0.158967364,0.266297883,-0.139936061
pa:10188,-0.052842957,-0.248267556,0.218416872,0.128082186,0.228583628,0.190455948,-0.016542241,-0.352165437,0.347155099,-0.019249598,-0.07323666,0.295045956,-0.565524769,0.165233989,0.276773049,-0.14702038
pa:10189,-0.05246615,-0.218850535,0.240077387,0.163236628,0.274693232,0.193425174,0.057158623,-0.349870433,0.292437457,-0.01929585,-0.111158386,0.294190173,-0.56309647,0.164692551,0.275956455,-0.146195155
pa:10190,-0.050608529,-0.2462047,0.152423852,0.114851673,0.323762144,0.196344478,0.064248334,-0.445640557,0.252042051,-0.018428615,-0.001889248,0.283267359,-0.542745239,0.158614384,0.265719966,-0.140907266
pa:10191,-0.05003926,-0.252580408,0.224222457,0.03402363,0.26770872,0.199234275,0.152595446,-0.365019012,0.357316145,-0.018787112,0.000199046,0.282743188,-0.539927996,0.158241606,0.265072801,-0.139934335
pa:10192,-0.046282464,-0.230398823,0.190756529,0.040322202,0.366144826,0.080929274,0.306678219,-0.310552871,0.233049183,-0.016672386,-0.003163552,0.258391648,-0.572685776,0.144716334,0.242423426,-0.215886801
pa:10193,-0.050572757,-0.25270168,0.191932771,0.140406019,0.256186353,0.194302843,0.001819833,-0.399486202,0.344497441,-0.018676989,-0.000501153,0.28495019,-0.545002885,0.159475692,0.267189734,-0.141348735
pa:10194,-0.049835149,-0.259313203,0.224419246,0.102609057,0.259800567,0.194195532,0.07542543,-0.448492341,0.264725816,-0.01863157,-0.040315965,0.280780297,-0.542794311,0.157098565,0.263205576,-0.133660934
pa:10195,-0.050141782,-0.229925464,0.140795037,0.133925906,0.355644668,0.195464615,0.093358286,-0.437052822,0.250194768,-0.018098931,-0.00255854,0.279981633,-0.536801966,0.156766414,0.262620501,-0.139346208
pa:10196,-0.050455768,-0.252619927,0.229282956,0.041464834,0.23776899,0.201786187,0.106462564,-0.383248095,0.35835668,-0.019358407,0.0021716,0.285706329,-0.544327009,0.159869125,0.267799256,-0.141027275
pa:10197,-0.049825272,-0.220513561,0.213384671,0.040350168,0.279988123,0.168311683,0.23119327,-0.415195772,0.249846667,-0.017928122,-0.070374968,0.278322319,-0.559814134,0.155856685,0.261074608,-0.134781982
pa:10198,-0.04818679,-0.220437596,0.171485935,0.056767915,0.337897236,0.115078992,0.238551094,-0.341653932,0.241786344,0.019775578,-0.091312691,0.268402524,-0.610915952,0.150319746,0.25181103,-0.130195139
pa:10199,-0.055924494,-0.217490924,0.173527597,0.186162215,0.239465356,0.184125304,0.065981885,-0.373097354,0.216052035,-0.019967622,-0.042890796,0.311408112,-0.604694051,0.174359911,0.292109125,-0.150748427
pa:10200,-0.050808167,-0.246919341,0.213302373,0.134917136,0.314325279,0.222586829,0.077578314,-0.338338788,0.307799558,-0.018852407,-0.107375792,0.2859538,-0.546907668,0.160062263,0.268148956,-0.137423141
pa:10201,-0.04797316,-0.242052097,0.207077335,0.103177844,0.299763163,0.172705519,0.09329974,-0.321491992,0.275753142,-0.017382151,-0.095204136,0.268729239,-0.598343597,0.150458214,0.2520313,-0.228126935
pa:10202,-0.050232573,-0.244800608,0.237495011,0.159365819,0.301503679,0.177747617,0.153412924,-0.335096038,0.323313469,-0.018734305,-0.082955388,0.282396238,-0.539614488,0.158125666,0.264857662,-0.1399126
pa:10203,-0.049930991,-0.243489271,0.246436614,0.148887495,0.283828955,0.185531528,0.141513981,-0.330391551,0.360040285,-0.018746871,-0.015097315,0.281294061,-0.53680817,0.157363573,0.263650896,-0.139222638
pa:10204,-0.049790827,-0.243798602,0.229362259,0.154887933,0.243317411,0.166658989,-0.002012052,-0.333541965,0.344355443,-0.017900756,-0.039866939,0.278459762,-0.571693726,0.155960977,0.261235065,-0.214059112
pa:10205,-0.051118082,-0.248303829,0.257711681,0.166471902,0.267769823,0.187470721,0.02979863,-0.341327266,0.328441437,-0.01866675,-0.083259914,0.286873644,-0.549047927,0.160565962,0.269048188,-0.142452895
pa:10206,-0.049273974,-0.248376219,0.24018862,0.122917425,0.264180276,0.192011381,0.075192686,-0.444287095,0.278211265,-0.018814471,-0.006268406,0.28024801,-0.534454475,0.156796612,0.262679006,-0.13347942
pa:10207,-0.050820236,-0.253364995,0.255046303,0.133665626,0.255888318,0.190763286,0.053847013,-0.337162913,0.360270913,-0.019205727,-0.051096145,0.286986237,-0.547534013,0.160574195,0.269012523,-0.13703781
pa:10208,-0.125253521,-0.198478592,0.288500277,0.06794662,0.345275357,0.222607969,0.141206856,-0.333644994,0.303151365,-0.016003629,-0.002830318,0.247068154,-0.562715625,0.138383558,0.231817534,-0.119562162
pa:10209,-0.05182012,-0.252959927,0.184207347,0.069834208,0.267472168,0.190407129,0.161097647,-0.426286228,0.253919789,-0.019293026,-0.000754576,0.290351179,-0.555420007,0.162566569,0.27232574,-0.144276518
pa:10210,-0.050565535,-0.217108474,0.143209066,0.136390627,0.343452407,0.193731975,0.013687351,-0.380716048,0.348115326,-0.018290336,-0.002245355,0.282795736,-0.542098983,0.158328803,0.2651876,-0.140751706
pa:10211,-0.032762867,-0.264756406,0.246066189,0.023274912,0.195351778,0.181861783,0.118174523,-0.356992592,0.315801173,-0.019207888,-0.108790065,0.298192471,-0.57212143,0.166989845,0.279715412,-0.14419706
pa:10212,-0.047469977,-0.23679184,0.16065288,0.101700923,0.274387817,0.166375929,0.068166436,-0.415422407,0.2585519,-0.017252701,-0.001790512,0.265861853,-0.59297046,0.14884681,0.249347556,-0.227058854
pa:10213,-0.050814617,-0.247191814,0.223184084,0.059566947,0.243019425,0.189832821,0.078384553,-0.4542184,0.272966314,-0.018907794,0.000491526,0.286750001,-0.547745535,0.160494075,0.268868401,-0.142244991
pa:10214,-0.136899309,-0.233246504,0.300300056,0.055883753,0.316125766,0.176427027,0.170495949,-0.347915768,0.230606179,-0.016474328,-0.002968891,0.256083119,-0.582821032,0.143411219,0.240233285,-0.124008576
pa:10215,-0.049363259,-0.270485416,0.231962653,0.088445508,0.253152807,0.256941958,0.107461461,-0.4367858,0.244963716,-0.018183596,-0.001262046,0.277541797,-0.531109659,0.155354839,0.260270354,-0.137891822
pa:10216,-0.054387142,-0.239444815,0.113630622,0.026296393,0.311519241,0.16179774,0.188589373,-0.362980574,0.271401121,-0.01935553,-0.003452106,0.302741657,-0.581095351,0.169524087,0.283988729,-0.151009111
pa:10217,-0.050268648,-0.206869765,0.135872723,0.136077315,0.362317552,0.19542359,0.082484897,-0.438935387,0.252167362,-0.018319745,-0.002764805,0.28152692,-0.539698538,0.157660363,0.264093229,-0.140362148
pa:10218,-0.138238026,-0.218585461,0.317582358,0.100938005,0.331357263,0.176193864,0.089493239,-0.311853643,0.235512855,-0.016701129,-0.09544655,0.259409526,-0.589685752,0.145264607,0.243316174,-0.12560864
pa:10219,-0.049765183,-0.250160561,0.218592859,0.07132369,0.261626896,0.190193982,0.075079679,-0.403565556,0.348256657,-0.019596167,0.005395284,0.284199051,-0.539411134,0.158850652,0.266195765,-0.139376145
