Color,fixed acidity2,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
White,8.4,0.24,0.39,10.4,0.042,50.0,131.0,0.99664,2.83,0.86,9.8,8
Red,7.2,0.64,0.01,2.0,0.086,16.0,68.0,0.99708,3.43,0.63,9.5,5
White,6.8,0.22,0.3,8.8,0.038,49.0,128.0,0.9936,3.22,0.37,10.9,5
White,7.4,0.39,0.61,13.0,0.062,37.0,169.0,0.9982,3.0,0.54,8.6,5
Red,8.1,0.29,0.47,11.8,0.073,32.0,209.0,0.9981,3.31,0.58,9.9,5
White,7.0,0.45,0.32,15.6,0.046,43.0,229.0,0.9997,3.18,0.49,9.0,5
White,6.7,0.17,0.31,4.0,0.03,39.0,100.0,0.99046,3.28,0.54,11.4,6
White,8.2,0.21,0.49,1.5,0.051,34.0,91.0,0.99314,3.11,0.39,10.1,6
White,8.6,0.25,0.36,3.8,0.024,54.0,165.0,0.9939,3.03,0.34,10.2,6
White,6.7,0.11,0.27,18.7,0.056,42.0,113.0,0.99608,3.1,0.35,9.9,6
White,7.6,0.19,0.37,1.5,0.042,28.0,148.0,0.9931,3.0,0.34,10.2,6
White,6.6,0.35,0.34,15.7,0.043,12.0,91.0,0.99702,3.17,0.36,10.8,6
White,7.3,0.19,0.78,1.8,0.039,57.0,131.0,0.99164,3.1,0.44,11.2,7
White,7.9,0.27,0.36,1.0,0.03,33.0,102.0,0.98994,3.0,0.42,12.9,6
White,6.2,0.32,0.32,2.0,0.04,24.0,148.0,0.98974,3.28,0.46,12.0,7
White,5.2,0.44,0.09,1.8,0.023,23.0,95.0,0.98988,3.24,0.48,11.1,6
White,7.3,0.35,0.58,9.1,0.036,59.0,202.0,0.9967,3.1,0.57,8.9,6
White,6.6,0.2,0.33,2.2,0.049,22.0,131.0,0.9933,3.21,0.64,10.7,6
White,6.4,0.19,0.24,4.3,0.137,49.0,127.0,0.9939,3.2,0.39,9.1,5
White,7.2,0.37,0.09,16.05,0.034,31.0,145.0,0.9976,3.23,0.38,9.2,6
Red,6.0,0.69,0.09,1.8,0.051,30.0,40.0,0.99518,3.57,0.81,11.5,5
White,7.8,0.24,0.35,1.5,0.026,39.0,138.0,0.9916,3.19,0.37,11.3,7
White,7.5,0.42,0.33,1.6,0.075,13.0,196.0,0.9948,3.38,0.62,9.0,5
White,6.3,0.38,0.55,1.4,0.132,13.0,100.0,0.99084,3.31,0.54,12.4,5
White,6.5,0.58,0.3,7.5,0.038,45.0,176.0,0.99588,3.52,0.46,9.4,5
White,6.4,0.365,0.13,1.4,0.048,14.0,126.0,0.99234,3.12,0.48,9.9,4
White,7.1,0.18,0.37,1.5,0.033,29.0,99.0,0.9917,2.99,0.41,10.9,7
Red,11.8,0.64,0.36,2.6,0.085,12.0,18.0,1.0004,3.12,0.97,10.7,6
Red,7.7,0.7,0.14,2.0,0.083,17.0,25.0,0.99532,3.36,0.59,11.3,6
Red,12.4,0.3,0.49,1.6,0.081,6.0,11.0,0.9996,3.1,0.6,9.0,6
White,5.9,0.225,0.33,1.4,0.042,33.0,108.0,0.99,3.24,0.41,11.8,6
Red,6.8,0.65,0.09,1.8,0.062,15.0,59.0,0.9954,3.47,0.44,11.2,5
White,6.7,0.19,0.25,1.9,0.046,51.0,167.0,0.9944,3.35,0.42,9.4,5
White,8.1,0.24,0.28,7.7,0.036,56.0,207.0,0.995,3.12,0.62,10.5,6
White,5.7,0.33,0.28,2.15,0.047,26.0,117.0,0.98894,3.12,0.47,13.4,6
White,5.7,0.26,0.31,12.2,0.045,54.5,167.0,0.99722,3.14,0.49,9.2,5
White,7.7,0.43,0.57,11.9,0.05,58.0,158.0,0.9977,3.08,0.46,9.2,5
White,7.2,0.23,0.31,2.6,0.034,21.0,91.0,0.99125,3.35,0.48,11.2,8
White,6.6,0.15,0.28,7.5,0.04,21.0,151.0,0.9962,3.42,0.54,10.2,6
White,6.3,0.35,0.36,20.0,0.041,32.0,140.0,1.0002,3.36,0.42,9.1,5
Red,5.9,0.37,0.11,1.9,0.056,26.0,64.0,0.99484,3.39,0.85,11.0,6
White,7.1,0.18,0.37,15.0,0.062,18.0,91.0,0.9998,3.3,0.7,9.3,5
White,6.9,0.3,0.3,13.1,0.066,53.0,214.5,0.9972,3.09,0.6,9.9,6
White,7.9,0.16,0.3,1.5,0.021,41.0,115.0,0.99308,3.59,0.47,10.7,5
White,6.6,0.4,0.26,8.1,0.027,35.0,135.0,0.9931,3.27,0.37,11.2,7
White,6.9,0.34,0.31,7.5,0.043,31.0,201.0,0.99562,3.16,0.59,9.5,5
White,8.0,0.22,0.42,2.6,0.054,15.0,105.0,0.993,2.96,0.3,9.4,4
White,6.4,0.38,0.39,3.5,0.045,29.0,141.0,0.99164,3.13,0.47,11.1,5
White,6.4,0.61,0.18,2.6,0.093,13.0,87.0,0.9899,3.31,0.37,13.5,4
Red,12.6,0.6,0.56,1.4,0.113,11.0,44.0,0.99965,3.12,0.57,10.2,5
White,5.0,0.18,0.25,4.2,0.032,20.0,117.0,0.9943,3.62,0.91,10.0,5
White,7.4,0.19,0.23,1.4,0.036,22.0,83.0,0.99166,2.99,0.42,11.0,4
White,7.2,0.35,0.64,11.2,0.051,54.0,222.0,0.9967,3.11,0.61,10.1,5
White,6.4,0.18,0.45,5.4,0.042,52.0,161.0,0.99424,3.0,0.83,11.6,6
White,7.4,0.26,0.31,7.6,0.03,32.0,125.0,0.9936,3.19,0.48,10.6,5
White,7.1,0.34,0.37,5.5,0.032,22.0,94.0,0.99016,3.18,0.58,12.4,6
Red,7.2,0.46,0.3,2.5,0.096,24.0,50.0,0.99745,3.6,0.79,9.9,6
White,6.6,0.32,0.25,1.2,0.03,29.0,95.0,0.98794,3.46,0.77,12.7,7
Red,9.1,0.48,0.3,3.1,0.092,11.0,72.0,0.9976,3.38,0.89,10.2,6
Red,8.6,0.66,0.21,1.9,0.079,8.0,32.0,0.9976,3.39,0.53,9.8,6
White,6.6,0.28,0.26,13.7,0.059,54.0,191.0,0.9987,3.52,0.45,9.2,6
White,6.3,0.21,0.3,1.9,0.043,54.0,161.0,0.9933,3.19,0.85,10.5,5
White,7.3,0.26,0.3,12.0,0.033,44.0,178.0,0.99835,3.34,0.42,9.0,5
White,7.1,0.21,0.3,9.4,0.044,42.0,126.0,0.9968,3.06,0.39,9.2,5
Red,10.8,0.27,0.68,3.7,0.15,14.0,58.0,0.99764,3.14,0.67,11.0,6
White,7.0,0.14,0.2,6.7,0.046,20.0,97.0,0.99632,3.43,0.49,10.4,6
Red,6.8,0.6,0.0,2.3,0.128,21.0,83.0,0.9962,3.46,0.72,9.9,6
Red,8.4,0.47,0.5,4.8,0.123,11.0,59.0,0.996,2.93,0.36,11.0,5
White,6.4,0.24,0.26,12.8,0.078,49.0,178.0,0.99874,3.05,0.44,9.0,5
White,8.8,0.27,0.36,15.7,0.033,17.0,130.0,0.9973,3.04,0.58,9.6,5
White,6.0,0.33,0.37,1.8,0.026,31.0,99.0,0.9891,3.46,0.59,12.8,7
White,6.6,0.36,0.27,6.5,0.03,33.0,165.0,0.99124,3.19,0.5,12.3,7
Red,8.2,0.28,0.34,1.8,0.06,15.0,26.0,0.99619,3.27,0.82,9.8,6
White,5.6,0.34,0.32,3.3,0.029,14.0,82.0,0.98968,3.42,0.39,13.2,6
White,10.3,0.24,0.31,10.7,0.03,46.0,176.0,0.999,3.18,0.62,10.2,3
White,6.4,0.25,0.34,1.5,0.039,32.0,135.0,0.9937,3.35,0.58,10.4,7
White,7.0,0.28,0.35,2.4,0.021,35.0,154.0,0.98964,3.25,0.47,13.5,6
Red,9.3,0.825,0.15,2.3,0.106,12.0,20.0,0.9997,3.35,0.87,9.3,5
Red,6.9,0.84,0.01,1.9,0.087,7.0,11.0,0.99676,3.42,0.64,9.2,5
White,7.7,0.35,0.29,11.7,0.054,23.0,169.0,0.99718,2.94,0.49,9.2,5
White,7.8,0.14,0.31,7.6,0.045,29.0,177.0,0.9948,3.14,0.36,9.2,5
White,6.3,0.4,0.25,5.5,0.037,31.0,118.0,0.99442,3.07,0.38,9.7,6
White,5.6,0.23,0.29,4.9,0.048,41.0,100.0,0.99315,3.2,0.34,9.9,5
Red,11.8,0.32,0.49,2.3,0.097,12.0,45.0,0.9996,3.16,0.71,11.3,7
White,6.5,0.32,0.26,4.6,0.029,33.5,86.0,0.99018,3.34,0.39,11.6,6
White,8.0,0.64,0.24,1.95,0.096,21.0,56.0,0.9944,3.0,0.42,9.7,5
White,6.6,0.14,0.27,1.3,0.03,50.0,197.0,0.9922,3.49,0.42,10.2,6
White,6.3,0.33,0.35,1.6,0.036,29.0,147.0,0.9898,3.38,0.43,12.7,7
White,7.1,0.15,0.37,4.5,0.025,44.0,122.0,0.99478,3.38,0.49,9.8,6
White,6.2,0.47,0.32,2.7,0.034,38.0,123.0,0.99088,3.23,0.36,11.2,6
White,7.8,0.27,0.23,1.6,0.043,39.0,136.0,0.99119,3.17,0.39,11.9,5
White,7.8,0.27,0.52,2.1,0.056,43.0,135.0,0.9942,3.01,0.44,9.6,6
White,8.3,0.33,0.38,14.7,0.056,46.0,193.0,0.9981,3.06,0.49,9.8,6
Red,7.3,0.52,0.28,7.5,0.08,40.0,72.0,0.99714,3.37,0.64,10.5,5
Red,6.4,0.51,0.02,1.9,0.086,30.0,31.0,0.99552,3.54,0.58,10.5,6
Red,7.8,0.42,0.19,1.6,0.19,5.0,44.0,0.99682,3.25,0.59,9.9,6
Red,9.3,0.3,0.33,3.6,0.066,8.0,28.0,0.9994,3.29,0.72,10.1,7
White,7.3,0.25,0.3,1.1,0.028,35.0,108.0,0.98984,2.9,0.47,13.0,6
Red,10.2,0.2,0.47,2.1,0.077,6.0,18.0,0.999,3.22,0.57,8.6,5
White,5.2,0.3,0.27,2.5,0.041,17.0,73.0,0.9906,3.46,0.41,11.2,6
White,6.6,0.19,0.27,12.5,0.091,29.0,132.0,0.9978,2.8,0.34,10.5,5
White,6.6,0.33,0.22,6.2,0.034,40.0,145.0,0.99254,3.18,0.63,10.5,7
White,8.2,0.27,0.44,1.2,0.044,10.0,112.0,0.99196,2.8,0.46,10.5,6
White,6.4,0.24,0.4,18.7,0.049,65.0,183.0,0.99974,3.21,0.7,9.2,6
White,5.9,0.365,0.04,1.1,0.097,16.0,79.0,0.99422,3.3,0.58,9.6,5
Red,9.1,0.29,0.54,2.0,0.088,16.0,58.0,0.99695,3.24,0.62,10.0,5
White,8.0,0.29,0.54,17.8,0.055,56.0,259.0,1.0007,2.99,0.68,8.6,5
White,6.9,0.31,0.23,2.5,0.039,12.0,122.0,0.9948,3.41,0.46,10.0,5
White,6.2,0.46,0.1,1.2,0.061,19.0,103.0,0.9931,3.59,0.5,9.9,6
White,6.2,0.25,0.15,5.4,0.038,47.0,153.0,0.9921,3.33,0.41,12.0,7
White,7.7,0.23,0.31,1.8,0.034,15.0,104.0,0.991,3.08,0.88,11.5,8
Red,6.8,0.55,0.02,2.2,0.06,29.0,49.0,0.99488,3.42,0.77,11.5,6
White,7.1,0.23,0.44,11.6,0.036,65.0,180.0,0.99944,3.29,0.71,9.3,6
White,6.6,0.4,0.44,1.8,0.072,25.0,42.0,0.99304,3.28,0.55,10.9,5
White,7.2,0.27,0.28,2.2,0.048,22.0,68.0,0.99141,3.02,0.48,11.0,8
White,6.4,0.29,0.3,1.2,0.047,48.0,126.0,0.9918,3.47,0.72,12.6,7
Red,7.5,0.52,0.23,2.1,0.098,15.0,38.0,0.9966,3.32,0.86,9.6,5
White,6.9,0.34,0.22,1.4,0.044,14.0,115.0,0.99246,3.21,0.47,11.2,5
White,7.3,0.25,0.42,3.1,0.051,27.0,110.0,0.9919,3.02,0.49,11.2,7
White,6.6,0.17,0.29,1.3,0.031,49.0,156.0,0.9912,3.31,0.64,11.3,7
White,6.9,0.16,0.35,0.7,0.044,22.0,108.0,0.99235,3.1,0.54,10.0,5
White,7.4,0.16,0.3,1.2,0.039,33.0,126.0,0.9912,3.22,0.42,11.5,6
White,8.5,0.17,0.48,1.0,0.042,13.0,65.0,0.99334,3.1,0.42,10.9,5
Red,9.3,0.52,0.54,1.8,0.105,6.0,44.0,0.99768,3.21,0.53,9.5,5
White,7.9,0.22,0.34,4.8,0.044,41.0,177.0,0.99342,3.19,0.63,11.9,6
White,7.4,0.2,0.33,15.7,0.053,43.0,192.0,0.9999,3.04,0.46,8.9,6
Red,11.8,0.41,0.5,1.4,0.056,29.0,47.0,0.9987,3.18,0.99,9.0,5
Red,12.3,0.62,0.4,1.8,0.075,6.0,29.0,0.9988,2.92,0.72,10.93333333,6
Red,7.3,0.62,0.24,2.5,0.09,17.0,69.0,0.997,3.44,0.52,9.3,5
White,6.4,0.4,0.32,9.1,0.054,56.0,203.0,0.99528,3.26,0.55,10.0,5
Red,8.4,0.875,0.28,2.7,0.086,10.0,51.0,0.9961,3.36,0.73,10.9,6
White,6.8,0.25,0.29,2.8,0.034,25.0,118.0,0.9898,3.11,0.48,12.2,6
White,6.4,0.34,0.44,7.2,0.041,59.0,199.0,0.9955,3.19,0.38,9.5,5
White,4.9,0.33,0.46,12.2,0.041,53.0,128.0,0.99411,3.0,0.38,10.8,6
White,6.3,0.37,0.37,9.9,0.069,51.0,157.0,0.9975,3.4,0.75,9.3,5
White,5.0,0.3,0.2,16.3,0.037,26.0,119.0,0.99705,3.22,0.48,9.2,6
White,7.4,0.26,0.22,16.4,0.053,32.0,215.0,0.99811,3.02,0.49,9.3,6
White,6.8,0.24,0.43,3.3,0.041,36.0,98.0,0.9917,3.23,0.55,11.3,6
White,8.0,0.18,0.28,4.4,0.048,33.0,131.0,0.9932,3.11,0.37,11.8,6
White,6.5,0.24,0.38,7.5,0.038,25.0,98.0,0.9932,3.29,0.5,11.1,6
White,6.1,0.23,0.2,4.8,0.03,42.0,143.0,0.9921,3.13,0.34,11.0,7
Red,7.7,0.64,0.0,2.6,0.082,19.0,94.0,0.9971,3.54,0.65,9.5,5
White,7.0,0.23,0.4,3.8,0.034,61.0,168.0,0.99,3.15,0.34,12.0,6
Red,11.9,0.44,0.55,3.2,0.07,32.0,65.0,1.0002,3.35,0.77,11.5,3
White,6.3,0.23,0.39,13.6,0.042,42.0,178.0,0.999,3.36,0.6,9.5,5
Red,7.4,0.83,0.01,1.9,0.07,17.0,25.0,0.9962,3.47,0.49,9.4,5
White,6.5,0.22,0.32,12.3,0.038,24.0,140.0,0.99569,3.26,0.57,10.0,6
White,6.4,0.25,0.28,6.95,0.036,35.0,103.0,0.99259,3.31,0.4,11.7,7
White,8.4,0.1,0.45,5.2,0.027,32.0,145.0,0.9945,2.99,0.59,10.9,6
White,7.6,0.21,0.74,1.6,0.046,51.0,165.0,0.9935,3.01,0.51,9.4,5
White,7.1,0.1,0.37,1.3,0.033,73.0,181.0,0.9916,3.16,0.92,11.0,7
White,7.7,0.34,0.7,11.7,0.055,24.0,119.0,0.9978,3.39,0.6,9.7,5
White,6.8,0.25,0.36,10.4,0.044,28.0,145.0,0.9972,3.07,0.5,9.1,6
White,8.0,0.2,0.28,1.7,0.042,50.0,181.0,0.9951,3.04,0.45,10.3,4
Red,6.9,0.64,0.03,2.1,0.094,5.0,15.0,0.99591,3.3,0.58,10.0,5
White,7.4,0.19,0.32,6.8,0.049,98.0,184.0,0.9964,3.47,0.44,10.0,6
Red,8.3,0.405,0.22,2.1,0.053,11.0,59.0,0.9955,3.34,0.45,9.8,5
White,7.2,0.275,0.32,9.0,0.052,61.0,160.0,0.9958,3.14,0.38,9.8,5
Red,9.2,0.3,0.31,2.3,0.084,39.0,89.0,0.9946,3.12,0.68,11.0,6
White,5.8,0.23,0.24,18.4,0.054,42.0,160.0,0.9982,3.29,0.43,8.8,6
Red,7.0,0.47,0.2,1.6,0.086,6.0,29.0,0.99626,3.31,0.67,9.4,4
Red,9.2,0.38,0.46,2.6,0.067,21.0,41.0,0.9988,3.3,0.79,10.7,6
White,9.0,0.28,0.45,1.8,0.044,6.0,112.0,0.99556,2.96,0.49,10.2,5
White,7.9,0.41,0.36,3.8,0.053,16.0,112.0,0.9988,3.41,0.63,9.0,5
White,6.3,0.27,0.34,1.9,0.04,35.0,76.0,0.9896,3.05,0.48,12.7,6
Red,9.5,0.88,0.13,2.0,0.079,36.0,63.0,0.9982,3.22,0.52,9.0,5
White,8.1,0.41,0.3,2.7,0.039,13.0,181.0,0.9958,3.22,0.43,10.6,6
White,6.1,0.26,0.48,7.1,0.02,37.0,125.0,0.99141,3.38,0.39,12.8,7
White,6.6,0.13,0.4,1.8,0.047,45.0,152.0,0.9947,3.25,0.47,9.2,5
White,6.9,0.18,0.35,3.8,0.037,54.0,169.0,0.9921,3.16,0.42,10.8,7
White,6.4,0.27,0.32,3.2,0.044,33.0,111.0,0.99015,3.16,0.53,12.1,8
White,6.0,0.715,0.02,2.0,0.047,15.0,74.0,0.99482,3.39,0.44,9.5,4
White,5.3,0.38,0.16,4.6,0.021,13.0,91.0,0.98836,3.35,0.38,13.4,7
Red,8.0,0.36,0.5,1.8,0.052,6.0,8.0,0.99524,3.34,0.58,11.0,7
White,7.2,0.14,0.27,5.2,0.026,25.0,63.0,0.99304,3.26,0.58,11.4,6
White,8.8,0.16,0.38,0.8,0.04,14.0,71.0,0.99131,3.08,0.47,11.8,7
Red,8.9,0.37,0.34,1.8,0.068,30.0,30.0,0.99514,3.3,0.75,10.9,7
White,5.6,0.33,0.27,3.1,0.034,26.0,134.0,0.99048,3.36,0.48,12.1,7
White,7.3,0.31,0.39,12.3,0.042,59.0,220.0,0.9986,3.42,0.49,9.0,6
White,6.5,0.29,0.21,1.3,0.033,23.0,139.0,0.99176,3.21,0.64,10.4,6
White,5.8,0.68,0.02,1.9,0.03,24.0,75.0,0.9885,3.16,0.38,12.0,8
Red,7.9,0.43,0.26,1.8,0.084,19.0,44.0,0.99684,3.39,0.68,10.4,6
Red,8.0,0.38,0.32,1.9,0.064,22.0,36.0,0.99855,3.38,0.51,9.4,5
White,6.6,0.3,0.2,2.6,0.025,14.0,127.0,0.98938,2.96,0.3,11.8,8
White,6.5,0.23,0.29,16.2,0.056,45.0,231.0,1.00031,2.94,0.46,8.9,6
Red,7.2,0.65,0.06,3.1,0.081,16.0,43.0,0.99777,3.43,0.68,10.1,6
White,7.1,0.27,0.23,12.0,0.038,55.0,206.0,0.99625,3.1,0.54,10.1,6
White,7.1,0.25,0.3,2.0,0.036,19.0,62.0,0.99135,3.29,0.57,11.2,6
White,7.1,0.32,0.25,1.4,0.044,18.0,174.0,0.9938,3.11,0.4,9.6,5
White,5.3,0.22,0.36,1.2,0.039,28.0,113.0,0.9894,3.36,0.42,12.4,7
White,7.1,0.13,0.25,1.8,0.034,9.0,102.0,0.99278,2.98,0.76,10.9,6
White,6.8,0.14,0.31,4.9,0.052,52.0,142.0,0.9942,3.2,0.55,10.1,7
Red,12.7,0.44,0.76,2.0,0.09,29.0,45.0,0.9982,3.17,0.81,10.0,6
White,5.8,0.27,0.35,0.8,0.03,29.0,123.0,0.98949,3.37,0.59,12.4,8
White,6.8,0.1,0.3,2.8,0.036,57.0,124.0,0.993,3.5,0.4,11.6,7
White,8.3,0.24,0.34,14.5,0.044,18.0,192.0,0.9981,3.12,0.4,9.2,5
Red,6.4,0.48,0.52,11.8,0.071,44.0,162.0,0.997,3.21,0.6,9.4,5
White,8.2,0.3,0.49,4.0,0.037,6.0,16.0,0.991,3.14,0.39,12.1,5
White,6.6,0.22,0.74,6.0,0.042,60.0,156.0,0.99525,3.17,0.79,10.4,6
White,7.9,0.21,0.35,2.4,0.04,20.0,118.0,0.9924,3.2,0.56,10.1,4
White,5.7,0.44,0.27,4.4,0.028,39.0,100.0,0.98963,3.1,0.46,13.1,7
White,6.3,0.3,0.24,1.3,0.037,16.0,188.0,0.9907,3.12,0.48,11.0,6
White,5.7,0.34,0.33,7.6,0.058,44.0,157.0,0.993,3.03,0.44,9.6,6
White,7.6,0.26,0.49,11.6,0.05,55.0,222.0,0.9972,3.01,0.49,9.0,6
Red,7.8,0.6,0.2,1.7,0.08,38.0,109.0,0.99616,3.22,0.48,9.4,5
White,7.4,0.18,0.36,1.4,0.046,48.0,178.0,0.9944,3.15,0.58,9.5,6
White,5.6,0.43,0.2,1.4,0.038,28.0,128.0,0.9895,3.4,0.31,12.2,5
White,6.9,0.14,0.49,1.1,0.046,49.0,159.0,0.9916,3.21,0.41,11.0,6
White,7.8,0.3,0.29,3.9,0.069,29.0,136.0,0.99454,3.17,0.38,10.2,6
Red,6.6,0.42,0.14,2.1,0.079,25.0,44.0,0.9954,3.57,0.88,10.4,6
White,6.2,0.21,0.28,9.8,0.037,59.0,238.0,0.9955,3.33,0.4,10.3,7
White,6.9,0.21,0.22,7.3,0.058,41.0,103.0,0.99196,3.09,0.41,11.0,8
White,7.0,0.17,0.26,4.3,0.048,24.0,115.0,0.99304,3.39,0.56,12.1,5
White,7.0,0.27,0.34,9.0,0.025,50.0,127.0,0.9932,3.14,0.31,11.0,5
White,6.6,0.27,0.31,17.5,0.039,52.0,135.0,0.99966,3.1,0.43,9.1,6
White,6.6,0.24,0.3,14.8,0.053,62.0,156.0,0.9995,3.29,0.42,9.1,6
White,7.9,0.2,0.43,2.2,0.039,21.0,132.0,0.9932,3.29,0.46,10.2,6
White,6.7,0.15,0.49,9.3,0.055,49.0,191.0,0.9958,3.42,0.38,9.7,7
White,6.9,0.25,0.27,1.6,0.05,10.0,64.0,0.9926,3.29,0.72,11.0,5
White,6.9,0.16,0.29,6.9,0.034,23.0,116.0,0.9942,3.33,0.45,9.8,6
White,6.2,0.15,0.3,2.5,0.026,19.0,67.0,0.99024,3.0,0.55,11.7,6
White,7.0,0.2,0.34,13.1,0.039,63.0,160.0,0.9971,3.21,0.38,9.0,5
White,6.3,0.18,0.32,2.7,0.038,48.0,111.0,0.99146,3.25,0.67,10.0,6
White,7.6,0.54,0.21,1.8,0.077,11.0,68.0,0.9958,3.0,0.45,9.7,6
White,7.3,0.26,0.31,3.2,0.027,24.0,133.0,0.99076,3.04,0.6,11.2,6
White,6.6,0.28,0.38,1.6,0.048,15.0,105.0,0.99187,3.16,0.42,11.6,5
Red,10.7,0.5,0.64,2.7,0.109,5.0,16.0,0.9976,3.28,0.93,9.5,5
White,7.3,0.21,0.33,1.9,0.035,26.0,137.0,0.99392,3.21,0.48,12.0,6
White,7.2,0.2,0.3,9.6,0.05,28.0,195.0,0.9978,2.98,0.48,9.0,6
White,9.7,0.28,0.31,10.9,0.021,13.0,116.0,0.9944,3.04,0.43,11.2,5
Red,6.9,0.615,0.03,6.5,0.099,6.0,12.0,0.99504,3.44,0.46,11.1,5
White,7.9,0.33,0.22,6.8,0.128,19.0,117.0,0.99604,2.93,0.58,9.2,6
White,6.8,0.38,0.32,8.6,0.062,55.0,198.0,0.9957,3.43,0.63,9.0,5
White,7.2,0.22,0.32,14.4,0.052,30.0,131.0,0.999,3.4,0.42,9.0,7
White,5.9,0.3,0.28,8.7,0.029,23.0,97.0,0.99234,3.33,0.5,11.4,7
White,6.6,0.25,0.54,1.7,0.026,21.0,94.0,0.9906,3.39,0.62,11.0,5
Red,6.7,0.79,0.09,2.2,0.074,16.0,34.0,0.9974,3.36,0.61,9.8,5
White,7.4,0.585,0.0,4.0,0.16,10.0,132.0,0.99618,3.13,0.51,9.1,5
White,7.4,0.31,0.29,5.5,0.074,29.0,128.0,0.9958,3.09,0.53,10.0,5
Red,8.2,0.64,0.09,1.9,0.072,24.0,56.0,0.9924,3.31,0.49,11.7,5
White,7.5,0.26,0.42,13.6,0.057,19.0,134.0,1.0,3.22,0.68,8.6,6
White,6.4,0.22,0.4,1.4,0.057,61.0,155.0,0.9918,3.22,0.26,11.5,6
White,6.1,0.33,0.49,1.2,0.035,28.0,97.0,0.9929,3.12,0.39,9.5,6
White,7.1,0.34,0.24,15.7,0.044,58.0,160.0,0.99946,3.1,0.6,9.5,5
White,7.3,0.34,0.23,13.2,0.043,39.0,173.0,0.9982,3.03,0.54,9.2,6
Red,7.1,0.44,0.26,7.9,0.083,33.0,184.0,0.99662,3.34,0.63,9.4,5
Red,6.0,0.55,0.0,2.1,0.062,3.0,38.0,0.99551,3.51,0.63,11.7,6
White,6.5,0.4,0.37,1.5,0.046,34.0,117.0,0.99164,3.36,0.39,10.7,4
White,6.9,0.7,0.0,10.6,0.103,73.0,219.0,0.99751,3.37,0.53,9.5,6
White,5.4,0.39,0.1,1.3,0.039,20.0,101.0,0.99336,3.59,0.63,11.7,6
White,9.5,0.46,0.42,1.6,0.035,18.0,127.0,0.9901,2.9,0.67,12.9,6
White,6.6,0.31,0.35,1.4,0.035,15.0,158.0,0.9918,3.15,0.4,10.7,6
White,6.2,0.25,0.53,6.8,0.053,50.0,155.0,0.9946,3.2,0.38,9.4,5
White,6.9,0.39,0.02,1.6,0.036,8.0,27.0,0.9934,3.38,0.51,10.2,4
Red,9.7,0.735,0.28,2.1,0.098,17.0,107.0,0.99979,3.26,0.6,9.2,5
White,7.5,0.3,0.28,2.8,0.056,26.0,109.0,0.99112,3.36,0.58,11.7,6
White,6.6,0.21,0.33,1.2,0.059,32.0,134.0,0.99103,3.13,0.53,11.3,5
White,6.8,0.25,0.28,9.7,0.052,42.0,192.0,0.99582,3.14,0.58,9.5,5
Red,11.6,0.32,0.64,5.4,0.078,6.0,27.0,0.9984,3.16,0.89,12.0,5
Red,11.9,0.48,0.49,4.2,0.075,20.0,44.0,1.0,3.28,0.61,10.5,6
White,7.2,0.35,0.6,10.8,0.053,36.0,129.0,0.9983,3.17,0.49,8.7,5
Red,6.3,0.99,0.0,1.2,0.071,13.0,38.0,0.99365,3.32,0.6,9.3,5
White,7.8,0.12,0.33,1.4,0.044,37.0,72.0,0.991,3.22,0.61,11.8,8
White,6.8,0.25,0.36,1.95,0.044,34.5,232.0,0.99362,3.12,0.68,10.2,5
White,6.2,0.26,0.35,2.0,0.091,31.0,111.0,0.98953,3.22,0.54,11.3,6
White,5.7,0.15,0.34,11.0,0.045,59.0,129.0,0.9944,3.46,0.38,10.8,6
Red,6.9,0.63,0.14,2.4,0.077,14.0,33.0,0.99664,3.34,0.53,10.3,5
White,6.5,0.31,0.08,1.2,0.045,39.0,124.0,0.99295,3.24,0.48,9.5,6
Red,12.6,0.5,0.63,2.6,0.098,6.0,23.0,0.9988,3.19,0.79,10.8,6
White,8.4,0.28,0.31,3.5,0.05,19.0,91.0,0.992,3.14,0.39,12.0,6
Red,8.0,0.62,0.34,2.2,0.079,12.0,85.0,0.99692,3.29,0.61,9.6,5
White,6.0,0.28,0.34,4.7,0.038,34.0,188.0,0.9941,3.25,0.46,9.3,6
Red,9.9,0.3,0.55,6.5,0.114,16.0,55.0,0.9986,3.18,0.6,10.8,6
White,5.9,0.2,0.32,9.9,0.045,29.0,131.0,0.9944,3.19,0.48,9.9,6
White,6.7,0.235,0.28,4.0,0.044,16.0,84.0,0.99237,3.25,0.46,11.5,7
White,6.6,0.18,0.37,1.0,0.034,27.0,87.0,0.99,3.39,0.5,12.8,7
White,7.9,0.2,0.59,8.4,0.036,52.0,204.0,0.99546,3.13,0.49,9.5,6
Red,7.9,0.32,0.35,2.0,0.069,11.0,36.0,0.9984,3.39,0.65,9.1,5
White,6.0,0.38,0.16,1.2,0.032,38.0,159.0,0.99149,3.29,0.53,10.0,6
White,7.2,0.67,0.07,2.9,0.095,18.0,36.0,0.99544,3.32,0.59,10.7,6
White,8.7,0.27,0.36,1.6,0.034,11.0,69.0,0.99025,2.9,0.31,11.4,6
White,6.5,0.43,0.16,7.1,0.049,29.0,124.0,0.99372,3.11,0.36,10.5,6
White,7.6,0.2,0.29,13.1,0.046,17.0,113.0,0.99733,3.15,0.4,9.9,6
