Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
40,0.160581,0.043548,0.236166,3.077008,128.120425,0.256158,0.320125,1.297217,1.231667,0.723926,0.084584,-0.049435,0.174339,0.272313,760.276614,0.070242,2.725398,-0.128517,0.148225,62.380263,2.642715,0.128884,0.140209,0.186341,0.749423,1.085618,-283.661071,6.498656,4.523757,0.449217,0.177328,269.457267,9.011517,1.065688,0.105034,0.952988,-1.727654,0.852665,0.188079,-0.73599,-0.512309,0.077947,111.1902,59.321787,0.3237,4.836513,-11.701696,0.065843,0.094025,1.462253,0.512365,0.234485,1.077942,1.780664,10515.162671,0.179593,0.99584,0.856374,,13.092605,6.167252,146.532813,4.462522,65.908936,0.0
41,0.052728,0.344444,0.221758,0.878622,-60.844166,,-0.172155,3.390194,1.345255,0.314673,-0.015746,0.318701,-0.012218,0.051757,5851.762422,0.732998,3.101734,-0.396305,-0.045397,5.309248,0.116219,,-0.07897,-0.053636,0.604144,-0.107795,,-3.102318,4.988413,1.111184,-0.000443,1772.519765,1.975707,2.758565,0.001388,0.681788,,0.704015,0.011885,-0.326363,1.082348,,101.061483,114.264476,-0.05095,2.848054,6.415149,-0.061808,-0.163261,3.412189,0.671725,0.566598,-1.972738,1.050398,-186.462814,0.415163,-0.013877,0.602227,0.275689,16.132864,5.111853,266.117906,4.688807,2.335507,0.0
42,0.000671,0.676137,0.040416,2.965028,-115.830799,0.331191,0.023284,3.899056,0.601386,0.568679,0.058115,0.498848,-0.146046,-0.187916,-3993.685886,1.111237,1.175905,0.048335,0.043214,12.518044,,0.01133,-0.048486,-1.045883,0.177014,0.000255,-275.450638,4.166019,3.478706,0.61115,0.067068,2166.043685,-0.658201,-0.934437,-0.156922,0.937291,,0.447171,-0.13216,-0.146907,-1.842429,-0.039039,138.582949,59.231155,-0.815284,1.486238,126.435352,-0.055543,-0.082901,0.411223,0.595993,0.354452,-2.105549,3.812377,-47.693858,-0.076342,0.196293,0.973854,0.292883,-11.94909,5.946572,261.279873,6.631907,81.411312,0.0
43,-0.02372,0.584452,0.085328,-0.032684,524.169152,-0.11231,-0.029151,-0.269214,1.960505,0.526389,-0.054889,-1.23705,0.010124,0.095764,-14388.252376,0.199998,4.349898,-0.146619,0.036051,33.822439,4.067341,-0.071582,-0.058619,-0.351248,0.655459,0.696541,-81.986256,4.849102,4.724948,-0.107142,-0.05915,434.908417,-0.717406,2.641667,-0.031465,2.24453,,0.399151,-0.007045,0.197683,32.944184,-0.137749,229.374536,25.647698,0.277525,2.218161,85.220673,-0.041359,-0.013804,2.741593,0.542365,0.187316,-7.027643,2.110104,-1269.601398,-0.040715,-0.83792,1.002208,1.543513,5.202751,3.508049,300.468548,3.873719,6.090352,0.0
44,0.03257,0.549091,0.341384,2.692403,-109.271611,,0.266406,4.080595,1.034637,0.570741,0.094415,1.333572,0.120359,-0.107828,1751.500363,0.58715,3.221208,-0.029748,0.091762,39.651664,2.593611,0.074422,-0.071101,0.246647,0.18801,0.393704,50.237031,-1.356989,3.609572,-0.066319,0.052338,2476.565603,1.417534,5.074944,0.05346,4.152334,19.950576,0.77812,0.01494,0.819305,2.079385,0.037553,145.702335,46.082497,-1.730672,2.50478,-7.111159,0.046734,0.00024,2.625715,0.412416,0.388422,3.118479,1.180004,-1152.403038,0.001375,0.266822,0.976877,0.603694,48.211748,5.949719,96.71689,6.376918,45.217491,0.0
45,0.003504,0.613146,0.054882,2.561189,66.190836,0.019321,0.019609,2.188955,2.895789,0.203731,0.002987,0.814514,0.095575,-0.063418,45402.889468,0.523338,0.18633,-0.116283,0.010463,67.524662,3.283933,0.005059,0.005171,0.064213,0.076151,0.552413,-212.834807,5.700295,4.150714,1.157473,-0.00786,2591.546304,6.451759,4.027313,-0.011155,1.944214,32.726501,0.299955,0.021555,-0.119479,0.761747,-0.01246,73.681436,71.029685,0.135668,7.072528,-18.643808,-0.035774,-0.022168,0.872603,0.327534,0.547785,3.152514,-1.427554,1486.756342,0.01505,0.127034,0.991334,,26.793745,5.753342,278.536063,6.450053,53.923343,0.0
46,0.340786,0.631321,0.118267,2.998415,375.832749,0.044619,-0.001982,-0.672852,1.539442,0.576422,-0.010158,1.175594,0.056415,0.293909,2759.194808,1.360471,18.87994,-0.194933,0.088884,31.975404,2.29079,,0.11979,0.564924,0.371678,0.60158,,-2.983881,4.512059,0.047357,-0.039319,1240.144405,0.66204,2.223755,0.070976,1.314682,4.484876,0.784709,0.075603,-0.140475,-0.468405,,116.325891,118.254182,1.438152,1.582087,65.614872,-0.012294,-0.067562,2.262133,0.001438,0.30882,4.496808,0.317829,15487.932152,0.249988,0.112804,0.703156,-0.022781,38.949073,8.520074,-187.974859,5.272825,68.165896,0.0
47,0.227364,0.088189,0.12699,2.409548,134.690829,0.10417,0.364097,2.62503,1.221748,0.416204,0.14163,1.001972,0.280239,-0.051329,27.327264,1.024825,3.652494,0.285172,0.180189,43.919375,0.337373,0.202106,0.081007,0.100027,0.60405,4.373942,-295.949172,0.433033,4.526492,0.462454,0.128066,462.591753,4.799666,1.510392,0.264369,1.471257,56.939964,0.667198,0.126531,-1.216905,0.022314,0.139148,124.547871,36.171389,-1.495574,0.73877,199.582453,0.107567,0.105579,1.696317,0.172486,0.434163,-5.529714,8.767898,4155.289893,0.127376,0.773352,0.904754,,7.631326,3.030165,319.957942,1.132573,57.708346,0.0
48,-0.02038,0.503582,0.262957,2.483618,583.071819,,-0.123634,1.065595,1.805766,0.886659,0.013719,0.687138,0.001497,-0.099008,847.496455,-0.038272,0.816834,0.080867,-0.054093,48.355136,1.062746,0.044547,-0.01,0.18421,0.385419,0.236487,-106.701913,7.229474,4.247656,0.15836,0.069485,1888.146265,6.903086,5.433394,0.015505,0.784665,,-0.019533,0.016762,-0.532661,1.503487,0.055397,161.143759,34.296039,-0.453442,1.582641,34.25018,0.02413,0.025438,2.15787,0.373591,0.158409,4.091929,0.176729,624.682125,0.018748,-0.355472,1.005618,-0.195396,42.03242,5.282808,298.593339,4.026457,34.146918,0.0
49,0.022278,0.604182,-0.071913,0.615094,77.824592,,-0.139465,-1.913522,1.084458,-0.026256,0.028566,0.303227,0.097001,-0.196545,1376.886813,0.83632,1.219243,-0.142283,0.041335,46.256345,4.113674,0.126718,-0.026418,0.233399,0.14778,0.621877,120.600669,2.685709,5.419953,0.041172,-0.022844,606.40428,1.012632,7.219253,0.087338,1.067584,33.29518,0.491821,0.047045,0.253521,1.626558,0.051411,135.22305,29.889012,8.185875,1.93079,91.09403,0.084308,-0.016884,2.599282,0.581889,0.277007,-3.760217,8.288255,-6822.513591,-0.004046,0.530083,0.939991,0.324981,612.428392,5.699572,183.9097,7.199752,75.019989,0.0
50,0.019653,0.575968,0.590078,0.75193,150.066792,,0.369941,2.779205,0.562683,0.753528,0.259782,1.518318,0.728118,0.17335,-525.775266,6.126451,19.098173,0.217717,-0.001749,74.724483,1.280299,,0.193654,,0.276355,0.591958,,22.934104,4.88062,0.427873,0.132283,140.767234,6.881305,-0.74323,0.042128,2.110169,94.153325,0.677995,-0.003233,2.52454,,,147.59267,39.826207,-0.509195,2.526669,268.750704,-0.329594,-0.029088,2.872223,0.043132,-0.097921,8.613558,-0.152867,52167.957435,0.410213,-0.110041,0.834748,,3.712752,6.120276,208.572398,9.104815,58.093291,0.0
51,0.068897,0.302854,0.337139,2.414208,335.801163,-0.287809,-0.008581,2.900504,1.130852,0.855455,0.110047,1.083424,0.213498,0.236826,415.979097,1.488087,2.922808,-0.175276,-0.050673,36.207244,0.401844,0.187817,0.195933,0.454224,0.771043,0.514069,-112.81692,9.543713,4.106505,-0.082042,0.135757,-79.371334,4.093128,1.491742,0.145368,0.95679,,1.035937,0.128287,3.600375,-0.662268,0.145008,78.304822,95.997575,2.712018,-0.438328,65.84192,0.101861,0.153207,1.856979,0.21223,-0.167997,-1.22278,2.541495,5118.679179,0.138786,0.014577,0.847078,0.242795,10.270718,7.41876,230.573467,14.238108,2.760551,0.0
52,0.03788,0.269717,0.367794,2.798187,580.551914,0.458191,-0.097846,4.195343,1.059483,0.640507,0.068691,-0.077576,0.014811,0.026617,1236.134414,0.301968,3.564549,-0.132975,0.026524,52.47323,0.279203,0.062164,-0.030303,0.355428,0.66869,-0.485026,69.753552,10.180336,3.986669,0.185406,0.065808,136.666805,4.419737,1.108547,0.050974,0.860562,,0.254567,0.021706,-0.139357,0.663322,-0.016109,110.689539,37.177194,-1.701906,1.275039,169.62655,0.003745,0.010592,1.54988,0.229381,-0.209488,6.772442,-2.698136,162328.561978,0.020934,-0.21216,0.967995,,15.134385,6.168469,40.188261,7.204724,59.272687,0.0
53,-0.080286,0.314092,0.250728,1.369781,424.335362,0.04383,-0.156611,4.688018,0.979051,0.509511,0.025685,-0.575531,-0.021778,-0.143613,-2455.651474,-1.186722,0.594381,-0.160195,0.029392,13.362467,1.73681,-0.003619,0.0094,-0.078539,0.333429,0.363763,-59.823524,9.078556,5.073559,0.307513,-0.141402,1239.202846,5.924035,10.559757,-0.166729,3.493344,92.83028,0.799088,-0.042814,3.622924,0.492265,-0.142422,105.529121,200.663309,-0.252508,3.035,92.215389,-0.073425,-0.229174,0.822142,0.176596,0.109286,-2.589374,7.156088,2685.661262,-0.11037,-0.037982,1.086163,,4.871908,2.119556,140.028076,2.277536,34.822616,1.0
54,-0.005309,0.734888,0.098387,2.449075,-183.306528,0.119575,-0.061784,3.458681,0.991119,0.431605,0.013112,1.338947,0.113336,0.048739,2557.44963,1.535901,4.193376,-0.198483,-0.031209,20.42474,3.990467,-0.001668,0.010432,0.069583,0.459639,0.258715,84.449636,5.856042,3.598232,5.6e-05,0.087119,1418.167467,6.496533,1.154398,0.022576,1.178209,30.272071,0.277429,-0.004406,-0.37982,1.753805,-0.016713,108.168497,97.675489,0.419315,1.417377,21.15985,-0.00823,-0.051643,2.578615,0.356067,0.261496,-3.558429,-0.318798,7986.243608,0.003917,-0.13069,0.967641,0.148536,54.429305,6.87758,99.405042,6.586859,74.686809,0.0
55,0.041974,0.641762,0.131516,3.570512,119.116732,-0.267246,-0.109183,-2.024229,2.48428,0.505708,0.112476,0.382381,0.013214,0.324669,1175.508699,1.017353,2.129322,-0.052655,0.070792,8.707306,1.851735,0.1831,-0.074847,0.148214,0.185374,0.040483,115.940998,3.88692,3.710246,-0.129172,0.058682,341.436585,16.7328,1.024291,0.084432,1.464968,,0.298225,0.03495,0.883641,0.763967,0.048736,153.280173,111.941457,-1.817294,-0.580767,46.614473,0.019304,0.017079,2.890039,0.503919,0.39714,-0.875164,2.167736,11065.251114,0.076353,0.055221,0.929675,,12.089575,2.219194,219.123855,2.254537,-2.287457,0.0
56,0.111546,0.212611,0.481865,2.700136,-26.74016,,0.144458,2.970887,1.21018,0.58091,0.324746,1.347396,0.413008,0.384404,-32.209802,0.944253,3.010906,0.29518,0.143048,56.793229,1.150028,0.222035,0.242254,0.663445,0.684196,0.222483,-318.24817,-2.51065,4.439559,-0.070596,0.180537,1248.761657,5.243982,2.32979,0.143926,1.823528,64.085425,0.323203,0.196826,0.923154,-0.220912,0.079083,364.309963,103.38027,3.383135,5.180798,31.557264,0.110528,0.099113,0.854955,0.158118,-0.183669,-8.156037,1.900015,-774.946344,0.144596,1.015827,0.798408,-0.062701,3.122139,4.716192,299.172493,12.607683,21.095524,0.0
57,-0.091817,2.114138,-0.549113,2.953454,302.553983,-1.400335,-0.56631,-0.035777,2.16654,-0.37754,-0.07643,-0.874086,-0.12814,-0.291284,-3482.91058,1.453646,4.533051,0.098942,0.007544,73.376897,,-0.265729,-0.210007,-0.143632,-1.350106,0.702384,-298.73499,-13.898266,3.088391,1.139184,-0.056121,319.251961,-0.130625,-1.315631,-0.51521,5.259232,,-1.037491,-0.25575,0.454685,7.072593,-0.19078,175.546932,45.632512,-0.351055,2.88814,,-0.322303,-0.068486,1.402742,1.29676,0.862354,1.439516,-1.763145,-10015.916768,-0.133059,0.315596,1.211157,,22.387114,8.960141,862.6066,3.057917,56.918322,0.0
58,-0.048526,0.650783,0.177249,0.916677,-244.742523,-0.019607,-0.123957,0.34114,1.329744,0.751685,-0.001021,-1.668983,-0.008624,0.061367,-1991.747044,0.84708,4.283454,0.095453,0.009899,75.978015,2.478891,0.001395,-0.007928,0.076362,-0.227105,1.021331,-321.871379,-0.804898,3.996517,0.651461,-0.145795,2278.965521,12.285598,2.107089,-0.018205,2.267926,15.148096,0.491738,-0.040342,-0.246945,0.744626,-0.055286,57.642012,86.570223,0.292536,0.890149,58.77689,-0.044226,-0.111615,0.58453,0.475417,0.431045,0.404271,1.694834,4504.292353,-0.060816,-0.303531,1.063419,0.26979,15.309106,2.634913,135.344263,14.721574,29.496745,0.0
59,,0.7361,0.046533,1.288618,130.823356,,-0.050526,3.106791,1.300602,0.72516,0.257329,0.8154,0.287373,0.105575,822.500364,-0.014588,3.692395,0.222892,0.13286,47.575455,2.032722,0.20417,0.099668,,0.355543,0.226562,-319.435413,5.377225,4.257528,0.374698,0.237958,2532.50602,3.396734,-1.183396,0.008252,0.946689,,0.569649,0.119009,1.106107,1.564152,-0.030478,265.581464,59.101754,-0.871616,0.277527,-3.411143,-4.2e-05,-0.010617,3.873009,0.17319,0.349505,-7.493919,3.590468,73778.498495,0.332602,0.359527,0.626458,5.464157,,7.276206,121.368694,-0.578712,36.849927,0.0
60,0.039394,0.593579,0.372302,2.419285,149.449589,-0.102953,-0.140733,5.024112,1.221271,0.374515,-0.000437,1.448589,0.109742,0.018112,1230.856645,0.45141,8.898716,-0.117543,-0.018796,57.826966,2.951967,0.093529,0.033273,0.258566,0.486902,-0.167523,16.652748,0.502986,6.156297,0.053132,0.086779,1752.225574,4.49878,2.354554,0.140812,1.548212,260.712409,0.682431,0.04052,-1.03309,1.857201,0.070206,74.168381,165.550051,-1.529781,2.399158,98.382957,0.040629,-0.039746,3.554994,0.573456,0.441818,-6.626023,-0.220762,5099.299203,0.054525,-0.064607,0.932077,,3.111909,6.066096,255.533471,11.422129,47.543029,1.0
61,0.052164,0.320683,0.413851,1.829249,-20.907385,0.130376,0.086404,3.036869,1.065877,0.555334,0.114119,1.416201,0.074978,0.378042,-529.323763,1.38098,2.279695,0.066957,0.089877,16.256541,-0.055204,0.100232,-0.015097,0.544912,0.449336,0.833369,-57.558801,9.098702,4.278452,0.201524,0.035809,2516.522425,7.679342,7.750322,0.180678,1.77249,71.369419,0.844961,0.036165,3.756867,0.981708,-0.022479,132.705774,53.913382,2.702817,1.592415,61.417334,0.098558,-0.035605,3.896507,0.372372,0.36245,-0.68702,9.926797,18720.330017,0.074341,0.223331,0.960162,0.058977,8.836632,4.897185,314.649741,5.648001,74.217773,0.0
62,0.175875,0.146217,0.401061,1.614211,296.895756,0.500113,0.344053,6.338192,1.17071,0.91726,0.146486,0.771846,0.278512,0.294346,-571.809631,1.068633,0.461235,0.362166,0.102137,15.864308,3.579255,0.045378,0.195212,0.115312,0.406305,2.470349,-151.796762,9.031897,3.81942,0.028758,0.17555,2499.215311,4.594638,2.822072,0.169037,1.85597,,0.624931,0.099137,3.516767,2.260814,0.111447,103.64936,34.049471,-0.35119,5.142984,60.380874,0.133535,0.060385,2.262926,0.255042,0.385277,-8.360487,-0.844657,1071.825629,0.136518,0.119909,0.874521,,39.621929,8.973222,268.70074,3.908711,8.431621,0.0
63,0.02176,0.354879,0.502235,6.768996,486.688152,,0.05001,6.245675,0.571791,0.923132,-0.024835,-0.548322,0.027948,-0.150367,1391.537635,-0.060857,1.73605,-0.092124,-0.017365,143.067206,1.223277,0.022343,0.062314,0.100922,0.135893,0.925277,-70.010038,7.972329,4.554894,0.244268,-0.017795,1955.790765,7.781263,10.3001,0.008613,0.793012,,0.82224,-0.005181,-0.931149,0.159058,0.002417,80.371611,121.711461,0.183052,1.148756,7.124868,-0.037753,0.016721,2.472925,0.548354,-0.128032,1.389702,7.690061,4122.869482,0.001235,0.255168,0.982335,0.304757,14.227276,4.008589,20.711766,9.77351,70.492516,0.0
64,0.048748,0.571826,0.391067,1.766296,-53.861113,,-0.002837,1.348913,1.229451,0.634896,0.053865,1.245609,0.083489,0.20946,2113.065814,0.046875,1.311853,-0.031332,-0.018069,28.276716,2.394231,0.06988,0.071276,0.006117,0.027035,0.298702,89.604537,5.81389,4.4258,0.89578,0.081147,2460.083497,5.349322,-0.175955,0.015185,0.761642,31.884984,0.27414,0.001148,0.94466,0.191774,0.16597,422.465625,73.99815,1.03774,4.969826,-17.442144,0.105553,-0.019727,2.908867,0.277484,0.377127,-4.79015,3.679711,282.637713,0.094699,-0.34648,0.90144,-0.134326,31.71152,6.067988,-73.427422,3.332471,33.728061,0.0
65,0.020224,0.687257,0.025892,2.5108,10.423733,,-0.128856,-0.868842,2.506222,0.561207,0.075944,0.273756,-0.018042,-0.132381,5313.390317,1.540467,4.091126,-0.043693,0.071613,66.804675,0.040417,0.054767,0.045287,0.148457,0.494471,0.213353,-91.512245,-2.93133,3.220338,0.639452,-0.028423,1285.401713,0.877367,1.940165,0.045891,2.103986,31.290201,0.397585,0.004639,-0.680949,1.328411,0.069876,74.288111,16.653923,-0.852463,-0.344896,63.860432,0.046882,0.00255,2.695948,0.784039,0.390354,2.157375,10.512477,6035.193643,0.032055,0.006317,0.99227,2.01925,8.056991,3.445246,158.199926,7.544974,17.628151,0.0
66,-0.131663,0.140233,0.18378,13.782058,17.411245,-0.551638,-0.070079,1.049793,0.922815,0.695853,-0.055219,-1.025501,-0.258729,-0.066796,-1095.672065,-1.771969,7.989487,-0.19602,-0.007094,227.111376,2.99598,-0.110393,-0.347385,-0.411711,-0.206796,-0.20374,-165.994051,-0.330057,2.435034,2.035612,-0.116038,1437.435267,15.354427,-5.179504,-0.193909,0.962149,16.869904,0.848411,-0.524557,0.455677,0.733764,-0.290771,171.672573,41.562999,-0.114308,-0.647574,200.021019,-0.26021,-0.182328,3.390143,0.002228,0.151519,,8.725378,-4697.072519,-0.426559,-0.006922,1.148367,,42.973201,1.162564,825.806951,4.651013,32.537084,0.0
67,0.15147,0.199642,0.140318,1.475125,-220.599455,-0.336754,0.351868,4.90701,0.879798,1.089161,0.139401,0.616318,0.158281,0.35022,1063.295267,0.08962,4.28751,-0.137654,0.209438,42.581367,2.515265,0.243358,0.14934,0.207602,0.218326,-0.3149,-180.618107,-1.404586,3.875904,0.533689,0.245041,138.776026,2.914119,13.942331,0.245123,0.747683,51.771661,0.894928,0.187793,-0.916468,0.091517,0.226475,138.681767,40.09612,2.722293,0.578777,199.390655,0.204832,0.314469,2.221055,0.798533,0.628107,0.276982,7.735386,-7838.891599,0.208973,0.838838,0.769233,0.409132,9.892853,10.382401,140.561103,0.388391,54.245245,0.0
68,-0.006207,0.860403,-0.055212,3.287668,378.750194,0.312741,0.080642,-1.07427,1.969119,0.307815,0.023197,0.016886,0.082193,0.066447,2999.114379,0.596587,0.432617,-0.154409,0.09469,39.929979,0.449079,0.041625,-0.007621,0.260194,0.249052,0.138835,-103.614006,2.918897,4.31756,0.255242,-0.000455,-87.347591,6.170287,5.003801,0.018671,4.046406,91.327445,0.389805,0.027928,-1.218181,2.224633,-0.012699,82.820535,55.705234,-1.605087,-0.118111,91.979632,0.020218,-0.052387,2.435366,0.512347,0.051938,-1.126176,-2.124666,1074.417548,0.003666,-0.141815,0.969534,0.458488,27.453954,2.706707,105.159167,4.799048,48.308409,0.0
69,-0.045596,0.156776,0.255632,2.432009,549.736791,,-0.127283,3.392841,1.000885,0.416468,0.013666,0.579839,-0.019065,-0.152304,4614.841064,0.202716,2.658459,-0.182984,0.002012,27.313073,4.164683,-0.007844,0.042844,0.141629,0.703179,-0.171302,51.371803,1.294101,2.789657,0.243011,0.087835,87.747307,10.447696,4.567519,0.004756,1.583017,,0.215005,-0.036117,1.098594,0.356827,-0.001817,96.197104,86.974925,0.531727,2.575723,22.442239,0.00533,-0.000159,3.171661,0.7956,0.172946,-7.018086,-1.821052,15218.481209,0.009828,-0.156329,0.99652,0.404197,40.930154,5.972755,77.163029,15.938612,58.957825,0.0
70,0.090872,0.779828,0.049833,2.91614,-104.208922,,0.247628,-3.734446,1.078133,0.654503,0.159485,0.346916,0.001162,0.31741,2005.688267,1.241931,1.042844,-0.122638,-0.041258,27.274838,0.659393,,0.096423,0.173064,0.449299,0.758333,,2.457913,4.049843,0.358814,-0.003088,1674.4301,6.391393,-1.428669,0.025657,1.673129,11.667172,0.963494,0.020033,-0.214368,0.25611,,71.949356,118.466029,0.394846,0.36103,22.478786,0.000783,0.004525,0.308944,0.288255,0.373065,3.269761,-0.60421,35817.977632,0.176187,-0.171861,0.843517,-0.072924,4.546599,9.508189,71.490773,16.55524,12.615235,0.0
71,-0.063334,0.391833,0.399189,-0.183049,651.554729,,-0.113746,-3.493469,0.983572,0.458975,0.027906,-0.031581,0.056553,0.048108,-11557.413874,1.035541,1.282307,-0.151183,-0.025927,143.672128,3.676379,0.014836,-0.077696,0.211599,0.094255,0.866915,-242.822326,7.104487,4.592646,0.538299,0.013899,1240.266119,6.707276,1.694139,0.001334,0.903036,,0.5921,-0.009422,-0.91837,-4.98424,-0.035041,326.518796,16.185952,-1.682794,-0.325014,140.558848,-0.014498,-0.033759,1.977789,0.142058,0.102809,0.809664,-0.15673,3783.191949,0.001091,0.471725,1.030874,,2.73817,3.297804,59.644106,4.883199,89.55991,1.0
72,0.127707,0.441592,0.463481,2.541883,543.934377,,-0.078651,1.53799,1.05037,0.225921,0.22172,-0.021648,0.020313,-0.1858,1707.952255,1.467933,0.085497,0.301166,0.066778,0.303037,2.042017,0.121225,0.063172,0.225676,0.511458,-0.430533,-169.918275,7.812213,3.124133,0.347976,0.019056,305.694954,7.212864,3.040094,0.101751,2.538141,,0.569456,0.089194,-0.790126,1.160662,0.009595,202.575701,27.204787,-1.088278,3.113592,-17.193466,0.133148,-0.045619,3.443886,0.33117,0.432341,8.04171,-1.708477,6340.513858,0.031879,0.375748,0.945454,0.080827,29.81028,4.438982,217.426708,4.762043,56.267964,0.0
73,0.029084,0.066554,0.484836,0.596405,-51.697609,0.01769,0.078507,4.858853,1.010777,0.86651,0.038748,0.363523,0.024543,-0.112406,2657.747723,1.344715,4.018085,-0.112727,-0.025253,27.618515,1.088266,-0.007204,0.004386,0.004077,-0.032071,-0.465936,-248.529041,1.945551,3.443345,0.665036,0.095607,626.048188,8.316752,4.220126,0.028496,1.700115,,0.952994,0.005649,0.726833,2.021306,0.011581,66.85455,88.977092,-0.921857,4.905663,25.867191,-0.081291,-0.029161,3.68365,0.167702,0.331454,0.509146,9.651351,-1122.979092,0.008059,-0.051553,0.969079,,11.72871,7.037203,-107.577067,10.89129,55.817858,0.0
74,-0.061661,0.388371,0.146977,1.932377,-85.055357,,0.209639,3.716218,2.05427,0.020022,0.018703,0.765608,0.104304,0.102334,9097.655306,0.593998,1.994843,-0.084512,0.123583,6.833506,3.04045,,0.168485,0.716208,0.362229,0.252822,,7.643117,4.323911,0.352565,0.077343,2126.417821,4.073339,7.076103,0.027354,2.262089,54.12477,0.560413,0.006003,-1.052445,2.221142,,82.758535,82.1467,-0.225764,0.94269,206.621771,,-0.003713,3.355496,0.687156,0.28261,1.905869,1.988712,60672.935814,0.125509,-0.214164,0.877381,,12.070441,4.475424,245.671215,14.489463,48.024705,0.0
75,0.104358,0.253421,0.613444,5.244291,488.640848,0.080667,0.306878,7.120752,1.09889,0.921328,0.140177,0.365507,0.030866,0.213938,-479.098741,2.035407,6.975018,0.341239,0.216768,111.397218,0.812642,0.171106,0.207166,0.243511,0.717831,1.023462,-308.713092,-1.985279,4.266774,0.516707,0.184853,58.812368,7.979734,-0.009374,0.243626,0.986183,,0.80038,0.112665,2.587629,-0.42683,0.118834,102.563769,75.849145,2.330996,5.92787,-10.546188,0.11074,0.101641,7.373044,0.135956,-0.259178,3.289631,7.088964,4081.24217,0.100758,-0.092745,0.867656,,-1.161274,4.433022,-105.700664,4.676924,3.558961,0.0
